tag_header,tag_para,tag_formatting,word_count,interacting_span_tag,relative_x_coord,relative_y_coord,relative_listings,relative_hyperlinks,tag_img,src_img_interaction,red_flag_class,tag_table,tag_sup,tag_sup_child,red_flag_id,relative_table_elements,height_width_diff,label
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,15,NO,0.221019804,0.94825463,0,0.066666667,NO,NO,NO,NO,NO,NO,NO,0,-433.8500061,0
NO,NO,NO,1,NO,0.221019804,0.948365849,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,YES,1,NO,0.221019804,0.948365849,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,1,NO,0.221019804,0.948365849,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,14,NO,0.221019804,0.948365849,0,0.071428571,NO,NO,YES,NO,NO,NO,NO,0,-396.3833313,0
NO,NO,NO,14,NO,0.221019804,0.948365849,0,0.071428571,NO,NO,NO,NO,NO,NO,NO,0,-396.3833313,0
NO,NO,NO,9,NO,0.231107845,0.948365849,0,0,NO,NO,NO,NO,NO,NO,NO,0,-328.9333344,0
NO,NO,YES,1,NO,0.552090963,0.948365849,0,0,NO,NO,NO,NO,NO,NO,NO,0,-52.66667175,0
NO,NO,NO,5,NO,0.221019804,0.948365849,0,0,NO,NO,YES,NO,NO,NO,NO,0,-396.3833313,0
NO,NO,NO,2,NO,0.274211292,0.94910731,0,0,NO,NO,YES,NO,NO,NO,NO,0,-45.19999695,0
NO,NO,NO,0,NO,0.359501092,0.94910731,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.6000061,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,34,NO,0.221019804,0.949811699,0,0.088235294,NO,NO,NO,NO,NO,NO,NO,0,-413.6833496,0
NO,NO,NO,4,NO,0.221019804,0.949922918,0,0,NO,NO,NO,NO,NO,NO,NO,0,-20.41665649,0
NO,NO,NO,1,NO,0.230190751,0.949922918,0,0,NO,NO,NO,NO,NO,NO,NO,0,8.000015259,0
NO,NO,NO,1,NO,0.230190751,0.949848772,0,0,NO,NO,NO,NO,YES,NO,NO,0,5.600006104,0
NO,NO,YES,1,NO,0.230190751,0.949848772,0,0,NO,NO,NO,NO,NO,NO,NO,0,5.600006104,0
NO,NO,YES,1,NO,0.230190751,0.949848772,0,0,NO,NO,NO,NO,NO,NO,NO,0,5.600006104,0
NO,NO,NO,1,NO,0.238444602,0.949922918,0,0,NO,NO,NO,NO,NO,NO,NO,0,7.199996948,0
NO,NO,NO,1,NO,0.238444602,0.949848772,0,0,NO,NO,NO,NO,YES,NO,NO,0,4.799987793,0
NO,NO,YES,1,NO,0.238444602,0.949848772,0,0,NO,NO,NO,NO,NO,NO,NO,0,4.799987793,0
NO,NO,YES,1,NO,0.238444602,0.949848772,0,0,NO,NO,NO,NO,NO,NO,NO,0,4.799987793,0
NO,NO,NO,1,NO,0.247615548,0.949922918,0,0,NO,NO,NO,NO,NO,NO,NO,0,8.000015259,0
NO,NO,NO,1,NO,0.247615548,0.949848772,0,0,NO,NO,NO,NO,YES,NO,NO,0,5.600006104,0
NO,NO,YES,1,NO,0.247615548,0.949848772,0,0,NO,NO,NO,NO,NO,NO,NO,0,5.600006104,0
NO,NO,YES,1,NO,0.247615548,0.949848772,0,0,NO,NO,NO,NO,NO,NO,NO,0,5.600006104,0
NO,NO,NO,30,NO,0.221019804,0.949922918,0,0.1,NO,NO,YES,NO,NO,NO,NO,0,-394.4333344,0
NO,NO,NO,30,NO,0.221019804,0.949922918,0,0.1,NO,NO,NO,NO,NO,NO,NO,0,-394.4333344,0
NO,NO,NO,10,NO,0.221019804,0.949922918,0,0,NO,NO,NO,NO,NO,NO,NO,0,-414.2999725,0
NO,NO,NO,1,NO,0.417278054,0.949922918,0,0,NO,NO,NO,NO,NO,NO,NO,0,8.683334351,0
NO,NO,YES,3,NO,0.342076295,0.950664379,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-122.1999969,0
NO,NO,NO,3,NO,0.342076295,0.950664379,0,0,NO,NO,NO,NO,NO,NO,NO,0,-122.1999969,0
NO,NO,NO,1,NO,0.473220826,0.950664379,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.3999939,0
NO,NO,NO,5,NO,0.294387374,0.95140584,0,0,NO,NO,YES,NO,NO,NO,NO,0,-128.5,0
NO,NO,NO,2,NO,0.35308143,0.95140584,0,0,NO,NO,YES,NO,NO,NO,NO,0,-32.6000061,0
NO,NO,NO,0,NO,0.428283189,0.95140584,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.59999084,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,33,NO,0.221019804,0.952073155,0,0.090909091,NO,NO,NO,NO,NO,NO,NO,0,-413.6833496,0
NO,NO,NO,1,NO,0.221019804,0.952221447,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,YES,1,NO,0.221019804,0.952221447,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,1,NO,0.221019804,0.952221447,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,32,NO,0.221019804,0.952221447,0,0.09375,NO,NO,YES,NO,NO,NO,NO,0,-397.9333344,0
NO,NO,NO,32,NO,0.221019804,0.952221447,0,0.09375,NO,NO,NO,NO,NO,NO,NO,0,-397.9333344,0
NO,NO,NO,14,NO,0.221019804,0.952221447,0,0,NO,NO,NO,NO,NO,NO,NO,0,-401.2833252,0
NO,NO,YES,1,NO,0.433785757,0.952962908,0,1,NO,NO,NO,NO,NO,NO,NO,0,-25.59999084,0
NO,NO,NO,1,NO,0.433785757,0.952962908,0,0,NO,NO,NO,NO,NO,NO,NO,0,-25.59999084,0
NO,NO,NO,1,NO,0.476889204,0.952962908,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.3999939,0
NO,NO,NO,5,NO,0.283382239,0.953704369,0,0,NO,NO,YES,NO,NO,NO,NO,0,-120.0999908,0
NO,NO,NO,2,NO,0.342076295,0.953704369,0,0,NO,NO,YES,NO,NO,NO,NO,0,-24.19998169,0
NO,NO,NO,0,NO,0.409024202,0.953704369,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.6000061,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,25,NO,0.221019804,0.954371684,0,0.12,NO,NO,NO,NO,NO,NO,NO,0,-413.6833496,0
NO,NO,NO,1,NO,0.221019804,0.954482904,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,YES,1,NO,0.221019804,0.954482904,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,1,NO,0.221019804,0.954482904,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,24,NO,0.221019804,0.954482904,0,0.125,NO,NO,YES,NO,NO,NO,NO,0,-402.2166595,0
NO,NO,NO,24,NO,0.221019804,0.954482904,0,0.125,NO,NO,NO,NO,NO,NO,NO,0,-402.2166595,0
NO,NO,NO,8,NO,0.231107845,0.954482904,0,0,NO,NO,NO,NO,NO,NO,NO,0,-287.9666748,0
NO,NO,NO,1,NO,0.234776224,0.954482904,0,0,NO,NO,NO,NO,NO,NO,NO,0,8.683334351,0
NO,NO,YES,1,NO,0.514490084,0.954482904,0,1,NO,NO,NO,NO,NO,NO,NO,0,-58.0333252,0
NO,NO,NO,1,NO,0.514490084,0.954482904,0,0,NO,NO,NO,NO,NO,NO,NO,0,-58.0333252,0
NO,NO,NO,2,NO,0.346661768,0.955261438,0,0,NO,NO,NO,NO,NO,NO,NO,0,-61.00001526,0
NO,NO,NO,5,NO,0.221019804,0.955261438,0,0,NO,NO,YES,NO,NO,NO,NO,0,-422.333313,0
NO,NO,NO,2,NO,0.566764477,0.955261438,0,0,NO,NO,YES,NO,NO,NO,NO,0,-65.5,0
NO,NO,NO,0,NO,0.250366832,0.956002899,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.6000061,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,29,NO,0.221019804,0.956670214,0,0.103448276,NO,NO,NO,NO,NO,NO,NO,0,-413.6833496,0
NO,NO,NO,1,NO,0.221019804,0.956781433,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,YES,1,NO,0.221019804,0.956781433,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,1,NO,0.221019804,0.956781433,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,28,NO,0.221019804,0.956781433,0,0.107142857,NO,NO,YES,NO,NO,NO,NO,0,-370.883316,0
NO,NO,NO,28,NO,0.221019804,0.956781433,0,0.107142857,NO,NO,NO,NO,NO,NO,NO,0,-370.883316,0
NO,NO,NO,8,NO,0.221019804,0.956781433,0,0,NO,NO,NO,NO,NO,NO,NO,0,-391.0499878,0
NO,NO,YES,3,NO,0.270542914,0.957522894,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-98.6333313,0
NO,NO,NO,3,NO,0.270542914,0.957522894,0,0,NO,NO,NO,NO,NO,NO,NO,0,-98.6333313,0
NO,NO,NO,1,NO,0.379677174,0.957522894,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.40000916,0
NO,NO,NO,5,NO,0.221019804,0.957522894,0,0,NO,NO,YES,NO,NO,NO,NO,0,-388.9333496,0
NO,NO,NO,2,NO,0.274211292,0.958301428,0,0,NO,NO,YES,NO,NO,NO,NO,0,-34.70001221,0
NO,NO,NO,0,NO,0.350330146,0.958301428,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.59999084,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,26,NO,0.221019804,0.958968743,0,0.115384615,NO,NO,NO,NO,NO,NO,NO,0,-413.6833496,0
NO,NO,NO,1,NO,0.221019804,0.959079963,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,YES,1,NO,0.221019804,0.959079963,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,1,NO,0.221019804,0.959079963,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,25,NO,0.221019804,0.959079963,0,0.12,NO,NO,YES,NO,NO,NO,NO,0,-369.8166656,0
NO,NO,NO,25,NO,0.221019804,0.959079963,0,0.12,NO,NO,NO,NO,NO,NO,NO,0,-369.8166656,0
NO,NO,NO,7,NO,0.221019804,0.959079963,0,0,NO,NO,NO,NO,NO,NO,NO,0,-385.0499725,0
NO,NO,YES,1,NO,0.275128387,0.959821424,0,1,NO,NO,NO,NO,NO,NO,NO,0,-19.18333435,0
NO,NO,NO,1,NO,0.275128387,0.959821424,0,0,NO,NO,NO,NO,NO,NO,NO,0,-19.18333435,0
NO,NO,NO,1,NO,0.311812172,0.959821424,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.3999939,0
NO,NO,NO,5,NO,0.221019804,0.959821424,0,0,NO,NO,YES,NO,NO,NO,NO,0,-389.9833374,0
NO,NO,NO,2,NO,0.221019804,0.960562885,0,0,NO,NO,YES,NO,NO,NO,NO,0,-65.5,0
NO,NO,NO,0,NO,0.325568591,0.960562885,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.59999084,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,29,NO,0.221019804,0.9612302,0,0.103448276,NO,NO,NO,NO,NO,NO,NO,0,-413.6833496,0
NO,NO,NO,1,NO,0.221019804,0.961378492,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,YES,1,NO,0.221019804,0.961378492,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,1,NO,0.221019804,0.961378492,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,28,NO,0.221019804,0.961378492,0,0.107142857,NO,NO,YES,NO,NO,NO,NO,0,-401.6833344,0
NO,NO,NO,28,NO,0.221019804,0.961378492,0,0.107142857,NO,NO,NO,NO,NO,NO,NO,0,-401.6833344,0
NO,NO,NO,8,NO,0.221019804,0.961378492,0,0,NO,NO,NO,NO,NO,NO,NO,0,-419.833313,0
NO,NO,NO,1,NO,0.460381501,0.961378492,0,0,NO,NO,NO,NO,NO,NO,NO,0,8.683319092,0
NO,NO,YES,1,NO,0.331988254,0.962119953,0,1,NO,NO,NO,NO,NO,NO,NO,0,-58.0333252,0
NO,NO,NO,1,NO,0.331988254,0.962119953,0,0,NO,NO,NO,NO,NO,NO,NO,0,-58.0333252,0
NO,NO,NO,1,NO,0.404438729,0.962119953,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.3999939,0
NO,NO,NO,5,NO,0.246698454,0.962861414,0,0,NO,NO,YES,NO,NO,NO,NO,0,-161.3999939,0
NO,NO,NO,2,NO,0.306309604,0.962861414,0,0,NO,NO,YES,NO,NO,NO,NO,0,-65.5,0
NO,NO,NO,0,NO,0.410858391,0.962861414,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.6000061,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,18,NO,0.221019804,0.963528729,0,0.055555556,NO,NO,NO,NO,NO,NO,NO,0,-433.8500061,0
NO,NO,NO,1,NO,0.221019804,0.963677022,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,YES,1,NO,0.221019804,0.963677022,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,1,NO,0.221019804,0.963677022,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,17,NO,0.221019804,0.963677022,0,0.058823529,NO,NO,YES,NO,NO,NO,NO,0,-415.8833313,0
NO,NO,NO,17,NO,0.221019804,0.963677022,0,0.058823529,NO,NO,NO,NO,NO,NO,NO,0,-415.8833313,0
NO,NO,NO,8,NO,0.221019804,0.963677022,0,0,NO,NO,NO,NO,NO,NO,NO,0,-415.8833313,0
NO,NO,NO,1,NO,0.393433594,0.963677022,0,0,NO,NO,NO,NO,NO,NO,NO,0,8.683334351,0
NO,NO,YES,1,NO,0.269625819,0.964418483,0,0,NO,NO,NO,NO,NO,NO,NO,0,-58.03334045,0
NO,NO,NO,5,NO,0.334739538,0.964418483,0,0,NO,NO,YES,NO,NO,NO,NO,0,-141.1000214,0
NO,NO,NO,2,NO,0.394350688,0.964418483,0,0,NO,NO,YES,NO,NO,NO,NO,0,-45.20001221,0
NO,NO,NO,0,NO,0.479640488,0.964418483,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.59999084,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,27,NO,0.221019804,0.965085798,0,0.111111111,NO,NO,NO,NO,NO,NO,NO,0,-433.8500214,0
NO,NO,NO,1,NO,0.221019804,0.965197017,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,YES,1,NO,0.221019804,0.965197017,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,1,NO,0.221019804,0.965197017,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,26,NO,0.221019804,0.965197017,0,0.115384615,NO,NO,YES,NO,NO,NO,NO,0,-432.1333313,0
NO,NO,NO,26,NO,0.221019804,0.965197017,0,0.115384615,NO,NO,NO,NO,NO,NO,NO,0,-432.1333313,0
NO,NO,NO,9,NO,0.231107845,0.965197017,0,0,NO,NO,NO,NO,NO,NO,NO,0,-300.2333527,0
NO,NO,NO,2,NO,0.525495219,0.965197017,0,0,NO,NO,NO,NO,NO,NO,NO,0,-47.30000305,0
NO,NO,NO,1,NO,0.272377103,0.965938478,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.3999939,0
NO,NO,NO,5,NO,0.503484948,0.965938478,0,0,NO,NO,YES,NO,NO,NO,NO,0,-141.0999908,0
NO,NO,NO,2,NO,0.562179004,0.965938478,0,0,NO,NO,YES,NO,NO,NO,NO,0,-45.19999695,0
NO,NO,NO,0,NO,0.648385899,0.965938478,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.6000061,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,25,NO,0.221019804,0.966605793,0,0.12,NO,NO,NO,NO,NO,NO,NO,0,-433.8500214,0
NO,NO,NO,1,NO,0.221019804,0.966754085,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,YES,1,NO,0.221019804,0.966754085,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,1,NO,0.221019804,0.966754085,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,24,NO,0.221019804,0.966754085,0,0.125,NO,NO,YES,NO,NO,NO,NO,0,-436.333313,0
NO,NO,NO,24,NO,0.221019804,0.966754085,0,0.125,NO,NO,NO,NO,NO,NO,NO,0,-436.333313,0
NO,NO,NO,8,NO,0.231107845,0.966754085,0,0,NO,NO,NO,NO,NO,NO,NO,0,-280.6499939,0
NO,NO,YES,1,NO,0.507153327,0.966754085,0,1,NO,NO,NO,NO,NO,NO,NO,0,-58.03334045,0
NO,NO,NO,1,NO,0.507153327,0.966754085,0,0,NO,NO,NO,NO,NO,NO,NO,0,-58.03334045,0
NO,NO,NO,1,NO,0.253118116,0.967495546,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.40000916,0
NO,NO,NO,5,NO,0.488811434,0.967495546,0,0,NO,NO,YES,NO,NO,NO,NO,0,-161.4000092,0
NO,NO,NO,2,NO,0.54750549,0.967495546,0,0,NO,NO,YES,NO,NO,NO,NO,0,-65.5,0
NO,NO,NO,0,NO,0.652054277,0.967495546,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.59999084,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,24,NO,0.221019804,0.968162861,0,0.125,NO,NO,NO,NO,NO,NO,NO,0,-433.8500061,0
NO,NO,NO,1,NO,0.221019804,0.968274081,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,YES,1,NO,0.221019804,0.968274081,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,1,NO,0.221019804,0.968274081,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,23,NO,0.221019804,0.968274081,0,0.130434783,NO,NO,YES,NO,NO,NO,NO,0,-411.6166687,0
NO,NO,NO,23,NO,0.221019804,0.968274081,0,0.130434783,NO,NO,NO,NO,NO,NO,NO,0,-411.6166687,0
NO,NO,NO,7,NO,0.231107845,0.968274081,0,0,NO,NO,NO,NO,NO,NO,NO,0,-255.7333527,0
NO,NO,NO,1,NO,0.484225961,0.968274081,0,0,NO,NO,NO,NO,NO,NO,NO,0,-57.80000305,0
NO,NO,NO,1,NO,0.221019804,0.969015542,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.3999939,0
NO,NO,NO,5,NO,0.461298596,0.969015542,0,0,NO,NO,YES,NO,NO,NO,NO,0,-138.2999878,0
NO,NO,NO,2,NO,0.519992652,0.969015542,0,0,NO,NO,YES,NO,NO,NO,NO,0,-42.3999939,0
NO,NO,NO,0,NO,0.603448262,0.969015542,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.6000061,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,31,NO,0.221019804,0.96971993,0,0.096774194,NO,NO,NO,NO,NO,NO,NO,0,-413.6833496,0
NO,NO,NO,1,NO,0.221019804,0.969831149,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,YES,1,NO,0.221019804,0.969831149,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,1,NO,0.221019804,0.969831149,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,30,NO,0.221019804,0.969831149,0,0.1,NO,NO,YES,NO,NO,NO,NO,0,-407.0333405,0
NO,NO,NO,30,NO,0.221019804,0.969831149,0,0.1,NO,NO,NO,NO,NO,NO,NO,0,-407.0333405,0
NO,NO,NO,11,NO,0.221019804,0.969831149,0,0,NO,NO,NO,NO,NO,NO,NO,0,-391.5166473,0
NO,NO,YES,2,NO,0.451210555,0.97057261,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-34,0
NO,NO,NO,2,NO,0.451210555,0.97057261,0,0,NO,NO,NO,NO,NO,NO,NO,0,-34,0
NO,NO,NO,1,NO,0.500733665,0.97057261,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.3999939,0
NO,NO,NO,5,NO,0.326485686,0.971314071,0,0,NO,NO,YES,NO,NO,NO,NO,0,-128.5,0
NO,NO,NO,2,NO,0.385179742,0.971314071,0,0,NO,NO,YES,NO,NO,NO,NO,0,-32.6000061,0
NO,NO,NO,0,NO,0.460381501,0.971314071,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.59999084,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,31,NO,0.221019804,0.971981386,0,0.096774194,NO,NO,NO,NO,NO,NO,NO,0,-413.6833496,0
NO,NO,NO,1,NO,0.221019804,0.972129678,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,YES,1,NO,0.221019804,0.972129678,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,1,NO,0.221019804,0.972129678,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,30,NO,0.221019804,0.972129678,0,0.1,NO,NO,YES,NO,NO,NO,NO,0,-419.7666779,0
NO,NO,NO,30,NO,0.221019804,0.972129678,0,0.1,NO,NO,NO,NO,NO,NO,NO,0,-419.7666779,0
NO,NO,NO,12,NO,0.221019804,0.972129678,0,0,NO,NO,NO,NO,NO,NO,NO,0,-388.25,0
NO,NO,NO,1,NO,0.427366095,0.972871139,0,0,NO,NO,NO,NO,NO,NO,NO,0,8.683334351,0
NO,NO,YES,1,NO,0.453961839,0.972871139,0,1,NO,NO,NO,NO,NO,NO,NO,0,-25.59999084,0
NO,NO,NO,1,NO,0.453961839,0.972871139,0,0,NO,NO,NO,NO,NO,NO,NO,0,-25.59999084,0
NO,NO,NO,1,NO,0.497065286,0.972871139,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.3999939,0
NO,NO,NO,5,NO,0.284299333,0.973612601,0,0,NO,NO,YES,NO,NO,NO,NO,0,-126.1666565,0
NO,NO,NO,2,NO,0.343910484,0.973612601,0,0,NO,NO,YES,NO,NO,NO,NO,0,-30.2666626,0
NO,NO,NO,0,NO,0.416360959,0.973612601,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.6000061,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,27,NO,0.221019804,0.974279916,0,0.111111111,NO,NO,NO,NO,NO,NO,NO,0,-413.6833496,0
NO,NO,NO,1,NO,0.221019804,0.974391135,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,YES,1,NO,0.221019804,0.974391135,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,1,NO,0.221019804,0.974391135,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.250015259,0
NO,NO,NO,26,NO,0.221019804,0.974391135,0,0.115384615,NO,NO,YES,NO,NO,NO,NO,0,-416.5833282,0
NO,NO,NO,26,NO,0.221019804,0.974391135,0,0.115384615,NO,NO,NO,NO,NO,NO,NO,0,-416.5833282,0
NO,NO,NO,10,NO,0.231107845,0.974391135,0,0,NO,NO,NO,NO,NO,NO,NO,0,-363.9333191,0
NO,NO,YES,1,NO,0.583272181,0.974391135,0,1,NO,NO,NO,NO,NO,NO,NO,0,-58.0333252,0
NO,NO,NO,1,NO,0.583272181,0.974391135,0,0,NO,NO,NO,NO,NO,NO,NO,0,-58.0333252,0
NO,NO,NO,1,NO,0.298972847,0.975169669,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.40000916,0
NO,NO,NO,5,NO,0.221019804,0.975169669,0,0,NO,NO,YES,NO,NO,NO,NO,0,-413.2333374,0
NO,NO,NO,2,NO,0.588774748,0.975169669,0,0,NO,NO,YES,NO,NO,NO,NO,0,-32.6000061,0
NO,NO,NO,0,NO,0.250366832,0.97591113,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.6000061,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,31,NO,0.704328671,0.598878149,0,0.096774194,NO,NO,NO,NO,NO,NO,NO,0,-413.6833496,0
NO,NO,NO,1,NO,0.704328671,0.598989368,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,YES,1,NO,0.704328671,0.598989368,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,1,NO,0.704328671,0.598989368,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.25,0
NO,NO,NO,30,NO,0.704328671,0.598989368,0,0.1,NO,NO,YES,NO,NO,NO,NO,0,-393.6500092,0
NO,NO,NO,30,NO,0.704328671,0.598989368,0,0.1,NO,NO,NO,NO,NO,NO,NO,0,-393.6500092,0
NO,NO,NO,12,NO,0.704328671,0.598989368,0,0,NO,NO,NO,NO,NO,NO,NO,0,-413.8166656,0
NO,NO,YES,1,NO,0.862986041,0.599767902,0,1,NO,NO,NO,NO,NO,NO,NO,0,-25.6000061,0
NO,NO,NO,1,NO,0.862986041,0.599767902,0,0,NO,NO,NO,NO,NO,NO,NO,0,-25.6000061,0
NO,NO,NO,1,NO,0.905172394,0.599767902,0,0,NO,NO,NO,NO,NO,NO,NO,0,-48.3999939,0
NO,NO,NO,5,NO,0.73000732,0.600509364,0,0,NO,NO,YES,NO,NO,NO,NO,0,-131.3000183,0
NO,NO,NO,2,NO,0.789618471,0.600509364,0,0,NO,NO,YES,NO,NO,NO,NO,0,-35.40000916,0
NO,NO,NO,0,NO,0.866654419,0.600509364,10,10,NO,NO,NO,NO,NO,NO,NO,100,13.59999084,0
NO,NO,NO,0,NO,0,0,10,10,NO,NO,NO,NO,NO,NO,NO,100,0,0
NO,NO,NO,20,NO,0.704328671,0.601176679,0,0.1,NO,NO,NO,NO,NO,NO,NO,0,-433.8500214,0
NO,NO,NO,1,NO,0.704328671,0.601287898,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.249984741,0
NO,NO,YES,1,NO,0.704328671,0.601287898,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.249984741,0
NO,NO,NO,1,NO,0.704328671,0.601287898,0,0,NO,NO,NO,NO,NO,NO,NO,0,6.249984741,0
NO,NO,NO,19,NO,0.704328671,0.601287898,0,0.105263158,NO,NO,YES,NO,NO,NO,NO,0,-431.3166809,0
NO,NO,NO,19,NO,0.704328671,0.601287898,0,0.105263158,NO,NO,NO,NO,NO,NO,NO,0,-431.3166809,0
